F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
-4.14,1,-3.3818,2495.91,1,4.049,2.98253,-4.708,8694.84,-16.185,-5517.39,36.624,10.368,-5.973,-3960.74,-96920.02,-12.9573,9936.24,183.9,-13.91,True
-1.14,1,-4.5712,1893.54,0,4.068,2.97129,-4.82,8160.24,-10.9575,-5480.31,42.956,9.181,-6.1242,-3962.92,-97001.06,-16.428,11859.03,108.1,-14.44,True
-4.14,0,-3.4292,3897.81,1,1.8141,3.1591,-5.148,8547.92,-10.7745,-5743.33,44.25,8.1832,-5.2062,-3678.36,-96928.278,-14.844,7279.83,468.61,,True
-1.14,1,-5.632,2131.92,1,1.323,2.965839,-3.8635,7987.44,-11.907,-5419.68,40.492,11.034,-9.134,-2690.96,-96979.54,-14.691,9194.73,39.78,-12.17,False
-1.14,1,-3.553,3518.31,1,1.06816,2.968431,-4.843,5516.64,-11.5938,-5386.18,46.306,7.7964,-7.064,-3697.96,-96952.86,-11.625,8174.73,1580.61,-10.52,False
-4.14,0,-4.3282,1824.39,0,1.7929,3.7583,-4.0035,8264.44,-13.0275,-5454.906,36.9546,8.0008,-6.96,-4029.88,-96759.9,-18.555,10201.23,14.71,,True
-1.14,1,-4.6892,2279.88,0,2.792,2.967482,-4.4094,8502.68,-12.6228,-5485.95,36.1774,11.226,-5.0168,-4010.6,-96889.22,-22.176,9995.67,281.51,-13.04,False
-4.14,0,-4.5982,2145.36,1,3.021,3.7385,-4.1753,5716.64,-19.278,-5377.21,62.84,11.078,-6.31,-4597.16,-96845.24,-11.1687,9890.19,203.13,,False
-4.14,0,-4.5282,1938.93,0,1.1977,3.1405,-3.9915,8313.04,-12.1659,-5290.03,38.844,7.8872,-6.054,-5206.56,-98190,-16.038,10808.73,237.51,,False
-4.14,0,-4.4188,2127.66,1,1.3547,3.4516,-3.9389,7615.24,-11.8176,-5978.93,54.374,9.554,-4.8198,-2065.96,-96959.8,-12.4905,9189.93,61.72,-14.46,True
-4.14,1,-4.7504,2002.44,0,1.4147,2.962896,-5.125,8572.84,-13.851,-6131.23,35.59382,8.3728,-4.6132,-3729.96,-96927.744,-15.141,9913.2,173.19,,True
-4.14,1,-3.919,1520.61,1,1.6295,3.7535,-4.753,6246.64,-16.62,-5364.74,68.56,13.01,-5.5262,-4249.36,-96920.906,-11.6253,10081.53,-59.89,,False
-4.14,0,-3.408,4784.61,0,1.4899,4.732,-4.455,7682.44,-11.5605,-5734.23,88.18,7.6136,-5.2804,-2981.56,-96919.996,-13.0113,7438.53,494.81,,True
-4.14,0,-3.3594,2529.81,1,1.123,2.968714,-5.445,8311,-11.4753,-6515.63,90.42,7.8588,-4.5436,-3660.16,-96904.206,-13.1253,9349.83,359.61,-12.15,True
-4.14,1,-7.23,2232.54,0,1.0628,4.034,-4.2127,9533.24,-15.144,-5386.84,43.896,7.59862,-7.74,-3393.76,-96962.02,-12.2499,9489,4871.61,-12.28,False
-4.14,0,-10.516,2033.793,1,1.9994,3.9537,-3.7394,8647.64,-12.9849,-5370.12,41.454,8.1656,-7.198,-6359.36,-96975.06,-12.738,10282.53,169.36,-12.51,False
-4.14,0,-5.618,1935.48,0,2.669,6.255,-5.029,7540.84,-13.935,-5096.53,37.93,8.3126,-4.4764,-4055.66,-97053.08,-12.0921,10160.43,80.94,,True
-4.14,1,-4.796,1949.01,0,2.039,6.414,-4.2073,5038.64,-12.0387,-5501.14,40.246,8.5444,-9.132,-3975.9,-96756.2,-11.1987,10457.13,143.51,,True
-1.14,1,-3.8494,2451.51,1,4.98,4.229,-3.8996,8792.04,-11.2032,-5555.33,42.432,9.492,-5.0792,-4981.76,-96937.688,-12.0174,11451.03,209.47,-12.15,False
-4.14,1,-4.9574,2332.53,1,1.5958,2.97918,-4.6125,8117.44,-10.63395,-5572.13,38.192,11.41,-6.8,-3360.16,-96903.274,-17.247,-217.47,386.11,,True
-1.14,0,-5.504,2126.46,1,5.564,2.965624,-6.576,5958.64,-11.6511,-5828.23,37.3004,7.8734,-4.5176,-3763.14,-96761.54,-11.2608,8808.33,119.743,-13.08,True
-1.14,1,-4.113,2242.38,0,2.945,3.03241,-4.0998,7334.44,-15.468,-5579.03,69.3,9.612,-5.8228,-2861.36,-97145.4,-12.2382,9583.71,126.396,-13.71,True
-1.14,1,-3.817,2625.81,0,2.238,3.03708,-3.8293,8693.24,-12.0252,-5481.37,42.596,9.4006,-6.1098,-4171.96,-97912.4,-13.935,10076.43,368.51,-11.7,False
-4.14,0,-3.5324,3376.11,1,2.939,3.1091,-4.2135,8022.84,-11.5482,-5303.93,38.766,8.2422,-5.2096,-3640.76,-96942.96,-15.624,8742.03,198.79,-12.47,False
-1.14,0,-4.2288,2078.94,1,1.4477,4.066,-5.901,9171.84,-10.9077,-5539.36,47.332,7.6904,-7.202,-3945.19,-96697.8,-11.391,12544.53,535.01,-11.06,False
-4.14,0,-7.96,2019.906,0,1.8769,5.917,-3.8671,5746.64,-11.7153,-5427.97,43.448,9.0792,-8.652,-4511.16,-96886.52,-11.2935,10470.93,90.56,,True
-1.14,1,-11.26,2064.159,1,1.7936,3.2232,-5.439,5144.64,-11.5848,-5420.48,38.544,8.8958,-7.938,-4214.36,-97010.16,-11.1426,11021.13,413.01,-12.7,False
-1.14,1,-4.4942,2157.54,0,1.5619,3.1382,-6.164,8863.44,-15.072,-5478.71,43.702,8.9058,-5.8096,-3949.846,-96887.22,-12.891,9955.23,447.91,,False
-4.14,1,-5.314,2015.604,0,3.687,2.969695,-5.096,8370.52,-10.73811,-5385.71,49.404,10.15,-5.9318,-3821.38,-96888.76,-17.481,10519.23,99.22,-13.76,False
-4.14,1,-5.928,1972.29,1,2.823,2.968137,-3.8897,7577.44,-10.76694,-6100.63,45.93,8.0374,-4.629,-3469.56,-96914.804,-12.5235,12576.33,106.98,,True
-1.14,1,-8.412,2174.4,0,4.171,2.967703,-4.864,8732.44,-13.4484,-4790.53,49.99,8.9782,-4.4686,-3697.76,-96922.988,-15.705,9392.13,215.62,,False
-1.14,0,-5.808,2033.448,1,1.3717,3.7901,-4.724,8447.354,-11.7198,-5428.94,44.308,9.0822,-8.012,-3652.76,-96950.38,-23.142,9692.73,-93.99,,False
-4.14,1,-4.9496,2021.706,0,1.1551,3.2347,-4.0746,8397.88,-11.328,-5547.14,103.14,7.9222,-7.636,-2294.76,-96903.006,-12.4194,8994.03,-475.19,-14.41,True
-4.14,0,-5.412,2050.404,1,1.4795,2.967454,-6.503,7139.64,-10.9095,-5419.47,74.9,7.7124,-9.916,-3797.22,-96949.18,-11.9463,7778.73,-239.89,-11.46,False
-1.14,1,-4.1984,1929.48,1,3.118,3.0709,-3.70222,5684.64,-13.3788,-4986.53,46.31,9.558,-4.6198,-9577.36,-96931.1,-11.0388,10246.53,131.728,,False
-4.14,0,-4.579,1703.01,1,4.08,3.0615,-5.175,8232.84,-20.451,-5803.63,43.476,8.2348,-5.8996,-3854.94,-96933.742,-19.281,9941.01,103.19,,True
-4.14,1,-3.374,2176.14,1,2.878,3.4531,-5.713,8707.64,-14.343,-5366.05,104.02,9.1856,-7.348,-3825.74,-96627.4,-15.069,9770.6523,96.23,,False
-1.14,0,-7.12,2056.38,0,1.1307,2.9909,-3.73224,8507.02,-17.718,-5502.53,55.044,7.8772,-8.894,-4108.1,-96925.722,-17.958,9929.55,1528.61,,False
-4.14,1,-3.6648,2460.81,0,1.8808,3.7722,-4.2059,5278.64,-11.7189,-5396.17,44.87,9.7,-8.386,-3413.96,-97052.36,-11.2335,8959.83,49.25,-12.18,False
-4.14,1,-3.25018,5538.81,1,2.28,3.187,-3.9411,8119.84,-10.9113,-5511.79,42.556,8.6388,-8.646,-1381.36,-94922.6,-18.105,5233.53,130.805,,True
-4.14,0,-7.552,2069.634,0,1.2043,3.00103,-6.494,7864.84,-15.699,-5388.24,54.828,8.3436,-6.964,-3842.5,-96926.108,-13.851,9635.04,-297.09,-13.56,True
-1.14,0,-6.96,2264.4,0,1.4367,3.00653,-4.75,8022.64,-12.1092,-5576.43,46.284,12.196,-6.215,-3676.96,-96959.9,-17.802,8748.03,933.31,,True
-1.14,0,-5.722,2169.3,1,1.2727,3.1931,-4.3444,4902.64,-10.7391,-5621.23,39.376,7.8502,-5.2412,-3958.81,-96794.52,-11.286,9961.11,862.11,-13.76,True
-4.14,1,-3.2528,2637.51,1,4.288,3.5709,-4.884,7803.24,-12.0411,-5608.43,55.66,9.237,-6.1328,-3500.16,-96935.268,-11.5293,9427.23,123.099,-14.11,True
-1.14,0,-5.0752,2070.156,1,1.6715,2.99709,-4.805,8669.64,-17.586,-5567.43,52.444,8.345,-6.45,-3955.664,-96898.072,-15.378,9952.8,430.51,-12.56,False
-4.14,1,-3.8282,2302.71,1,1.09138,2.986,-5.525,8615.74,-16.08,-5569.23,71.7,11.046,-5.0658,-3415.96,-96897.902,-16.194,9428.73,-1373.39,,True
-4.14,1,-4.982,2188.5,0,2.873,3.2674,-4.0108,8607.82,-10.9194,-5433.13,50.654,7.9108,-6.91,-4175.96,-97412.8,-13.845,11160.33,242.01,,False
-4.14,1,-3.5608,1374.21,1,1.3323,2.98535,-4.0509,7328.44,-17.646,-5509.96,41.168,9.2548,-7.264,-3903.3,-96927.794,-13.3587,9900.96,-199.59,-14.39,True
-4.14,0,-4.0334,2768.31,1,2.311,4.54,-4.4223,7748.04,-12.3462,-5446.012,58.36,7.52124,-4.7392,-3670.36,-96276.6,-13.5462,9105.93,302.91,,False
-4.14,1,-4.2538,2255.97,1,1.4788,2.961933,-6.432,6210.64,-13.0539,-6049.43,53.904,7.9968,-4.5744,-3930.9,-97259,-11.1714,9907.29,517.31,,True
-4.14,0,-4.043,1893.96,0,2.474,2.965651,-3.71545,8715.84,-11.508,-5352.99,54.32,9.78,-5.527,-2461.16,-96908.102,-12.696,10456.83,84.39,-11.3,False
-4.14,0,-6.564,2056.329,1,2.191,3.5757,-4.4058,9058.24,-11.022,-5461.56,56.24,8.3684,-12.678,-4022.46,-96900.402,-12.5745,12040.53,273.21,,True
-1.14,1,-3.673,2147.34,1,1.1457,2.97006,-3.7811,7755.84,-16.953,-5665.63,49.468,11.74,-5.0528,-2203.56,-96874.42,-12.4503,9782.844,291.11,-11.24,False
-4.14,0,-5.636,2187.78,1,1.1655,3.5163,-3.8454,2152.64,-17.802,-5449.682,39.708,8.0232,-7.332,-159.36,-97008.98,-10.9086,9469.23,-363.29,,False
-1.14,1,-5.86,1974.27,0,1.8832,3.00173,-3.8473,8213.24,-11.7534,-5435.18,59.18,9.954,-5.802,-3864.56,-96892.66,-15.579,10425.93,43.19,-14.48,True
-4.14,1,-4.6756,1881.9,0,1.316,3.3395,-4.2515,4204.64,-15.141,-5595.83,103.1,10.452,-6.2364,-3624.76,-96948.68,-10.9425,9942.78,-98.09,-14.7,True
-4.14,1,-3.2832,-260.19,1,1.2059,3.0766,-4.2913,9218.64,-14.22,-5096.03,50.018,7.7368,-4.4175,-3648.56,-96922.286,-11.5488,10012.86,-667.09,-10.4,False
-1.14,0,-5.448,1816.05,1,3.771,3.01411,-4.527,8757.24,-11.802,-6011.23,47.936,9.1756,-4.9136,-3669.16,-96911.046,-14.394,11061.33,87.66,,False
-1.14,1,-3.9058,1724.61,0,1.1583,2.9607682,-3.74607,8498.6,-11.7267,-5449.534,55.62,9.3644,-5.0706,-4099.08,-96955.32,-13.4076,10796.73,-187.79,,False
-4.14,0,-5.212,2296.41,1,1.09441,2.9708,-5.956,7906.24,-13.2468,-5334.93,64.86,8.7992,-5.0108,-3809.46,-96511,-14.787,9252.63,1262.61,-12.52,False
-4.14,0,-4.0636,2073.48,1,2.357,3.2202,-3.7984,8483.9,-13.758,-5804.43,67.02,8.9198,-5.4202,742.64,-96853.56,-18.06,9591.36,110.68,-13.91,True
-4.14,0,-7.696,2163.48,0,2.033,4.062,-3.70805,8204.04,-12.7584,-5413.23,40.858,9.708,-6.678,-2271.76,-96901.088,-17.889,9406.83,327.31,,True
-4.14,1,-3.9106,2092.38,0,1.06129,3.05212,-3.774,4316.64,-11.8083,-5922.63,36.4184,8.01,-4.9492,136.64,-96919.015,-10.9329,9399.93,-376.29,,True
-4.14,1,-9.37,2143.38,1,1.09956,3.2836,-4.693,8061.64,-15.729,-5425.79,60.04,9.804,-5.5658,-3763.22,-96922.888,-15.813,9546.33,2377.61,-11.37,False
-4.14,0,-3.32304,2682.51,0,1.729,5.669,-4.2749,5380.64,-20.661,-5449.692,55.96,11.128,-8.8,-3562.76,-96938.06,-11.1537,9738.42,104.39,,True
-4.14,1,-5.85,2269.26,1,1.1779,3.5119,-4.0183,8616.54,-13.1034,-5384.07,54.862,8.4632,-8.486,-3723.16,-96965.66,-19.851,9573.54,1665.61,-12,False
-4.14,1,-9.24,2020.281,0,2.531,3.2183,-5.07,8332.1,-11.6361,-5720.13,40.544,8.6976,-5.5258,-3747.06,-96967.82,-18.12,10239.93,123.015,,True
-4.14,0,-5.686,2130.03,0,2.56,2.98262,-5.643,7847.64,-12.2868,-5325.33,42.57,11.046,-5.7956,-3749.38,-96915.902,-14.085,9086.43,70.81,-15.36,True
-1.14,0,-3.4292,2582.31,1,2.947,3.3436,-4.1538,7494.64,-11.1537,-5675.53,36.36,9.1668,-5.183,-4245.36,-96811.22,-12.0816,11203.83,235.91,-12.98,True
-4.14,0,-5.79,2093.52,1,3.778,2.97639,-6.762,8446.898,-12.5961,-5373.33,40.594,9.652,-4.8758,-3749.14,-96899.498,-21.255,9240.33,93.42,,False
-4.14,0,-5.504,1943.52,0,1.181,3.4135,-3.9163,8174.84,-13.518,-5637.23,94.98,8.1504,-6.628,-3413.96,-96887.44,-14.118,10166.73,228.51,,True
-1.14,1,-3.4906,1240.71,0,1.4233,3.2507,-5.998,8628.7,-12.7068,-5410.3,61.14,7.7102,-5.0806,-3893.84,-96969.34,-13.761,10241.73,-126.79,,False
-1.14,1,-4.184,2363.61,1,1.8643,3.1177,-4.1917,12084.64,-11.1633,-5431.39,49.102,8.278,-5.8212,-3902.2,-96917.699,-10.81326,10186.83,381.91,,False
-4.14,0,-3.6756,2988.51,0,1.8922,3.2766,-3.7836,8017.44,-11.5413,-6131.73,54.032,7.57732,-4.6382,-2284.56,-96974.02,-15.573,9104.43,401.91,,True
-1.14,0,-3.29816,3591.21,1,4.35,4.425,-4.3782,5944.64,-11.7405,-5415.23,37.365,7.8724,-7.01,-4706.96,-96724.88,-11.3562,10937.13,210.83,,True
-1.14,1,-4.1082,2663.91,1,2.123,3.2901,-5.135,9612.44,-21.324,-5383.12,50.568,7.767,-6.1944,-3773.72,-96974.4,-11.4519,9691.11,341.91,,False
-1.14,0,-7.476,2190.33,1,1.259,3.04896,-5.34,8185.24,-13.866,-5458.34,37.532,9.461,-6.42,-3867.22,-96975.8,-17.001,9505.26,1193.61,-12.07,True
-4.14,0,-3.8878,2444.91,0,1.1869,4.072,-3.72988,8583.82,-12.3303,-5529.05,65.04,13.112,-4.8898,-7327.36,-96963.22,-11.6286,10380.63,1778.61,,False
-1.14,0,-4.9564,2097.51,0,2.139,3.3246,-5.665,8618.32,-11.2083,-5383.69,51.472,8.6822,-5.7888,-4048.38,-96872.18,-13.4916,11402.73,267.81,,False
-1.14,1,-9.992,1998.87,1,1.9538,2.965506,-4.4789,3630.64,-12.9837,-5414.44,40.888,7.50142,-8.598,-4003.86,-96888.66,-11.2557,10044.78,-81.69,-12.05,False
-1.14,0,-3.8788,1471.41,1,2.327,5.015,-5.366,8276.48,-10.809,-5603.33,64.34,9.0798,-7.438,-3744.02,-96731.4,-15.378,12919.53,38.96,,True
-1.14,1,-3.632,1475.01,0,1.947,3.6074,-3.7529,7903.44,-15.561,-4813.53,72.5,7.877,-4.38658,-4332.36,-96950.84,-15.432,9930.18,-48.29,,True
-1.14,0,-4.0472,2087.25,0,1.2318,3.1027,-3.8801,8460.718,-13.617,-5506.07,57.68,10.308,-5.9594,26.64,-96941.28,-22.548,9251.43,-734.09,,False
-1.14,1,-3.455,3204.51,1,1.4799,3.231,-4.98,8632.56,-13.0425,-5426.01,68.56,8.145,-5.1772,-3872.2,-96933.994,-15.888,9805.35,578.91,-14.32,False
-1.14,0,-5.734,2245.17,1,1.2602,2.97243,-5.283,6244.64,-11.9526,-5517.14,43.598,11.912,-5.0908,-3837.76,-96893.02,-11.0931,9311.13,1023.61,,True
-1.14,0,-4.454,2295.78,1,3.305,3.1998,-4.777,4978.64,-13.92,-5597.53,39.634,8.2972,-6.902,-4128.9,-96850.68,-11.1411,10056.99,284.21,,True
-4.14,1,-4.0286,2654.31,0,2.103,3.4022,-3.9168,8578.04,-12.3249,-5435.7,36.931,8.1584,-5.1062,-2655.96,-96928.756,-12.1611,9206.13,304.91,-13.1,False
-1.14,1,-3.31956,1367.91,1,1.9086,2.98445,-4.2091,8238.24,-13.881,-5436.47,71.54,7.7396,-8.056,-3565.36,-97157,-17.4,9808.68,-12.39,,False
-4.14,1,-7.758,2071.05,0,2.265,4.079,-4.64,8539.04,-10.8282,-5702.63,36.9446,11.508,-4.864,-3942.162,-96916.009,-21.294,12433.53,286.61,-12.33,True
-1.14,1,-4.449,2286.45,1,1.2932,2.9604765,-5.175,8584.38,-13.857,-5393.01,42.246,8.095,-5.5948,-3536.16,-96923.312,-16.101,9357.93,101.5,-12.88,False
-1.14,0,-9.196,2063.421,0,2.698,3.0079,-6.802,8987.44,-18.786,-5709.13,63.22,8.6826,-5.2364,-3934.174,-96712.8,-14.172,9916.68,276.71,,False
-1.14,1,-5.684,2227.47,1,1.2777,3.6002,-3.9144,7740.04,-10.72746,-5510.71,38.322,9.0918,-9.016,-2219.76,-97507.4,-12.6591,5299.53,767.21,-12.36,False
-4.14,0,-6.754,2083.29,1,3.299,5.696,-3.8141,9314.84,-11.5323,-5830.83,45.782,9.876,-5.4132,1348.64,-96778.48,-11.5161,8682.33,127.8174,-13.47,True
-4.14,0,-4.2142,2133.45,0,1.1536,4.524,-4.593,9944.64,-11.0109,-5313.23,41.178,10.158,-5.547,-3549.96,-96981.9,-11.3403,9027.93,-199.99,-13.36,False
-4.14,1,-10.362,2121.33,0,1.2285,3.6966,-3.839,8747.64,-10.7982,-5408.51,46.066,11.62,-6.63,-2660.16,-96937.05,-14.241,7407.93,1196.61,,False
-1.14,1,-10.6,2118.78,0,1.1468,2.99758,-4.4262,8075.04,-12.6597,-5414.6,57.76,8.102,-5.8652,-3593.56,-96913.08,-16.434,9139.53,1188.61,,True
-4.14,0,-4.6118,2455.11,1,1.122,3.2113,-5.487,7208.84,-12.2094,-5481.77,39.318,9.0418,-10.282,-3768.88,-96910.75,-12.2862,9070.23,2093.61,,True
-4.14,1,-3.9326,2371.11,0,2.923,3.00318,-3.9357,9858.44,-17.892,-5443.419,38.734,9.175,-7.75,-4456.36,-96957.28,-10.88691,9883.53,249.91,-12.34,False
-4.14,0,-9.784,2113.83,0,1.7616,3.2919,-4.708,8617.34,-10.65387,-5646.63,38.432,10.112,-6.205,-3007.96,-96677.4,-13.836,-2011.47,243.31,,False
-4.14,0,-5.126,2241.66,1,1.3521,3.1727,-3.9973,8699.04,-11.9748,-5424.62,43.796,10.062,-6.468,-2559.16,-96962.98,-12.8121,8995.83,344.51,-11.31,False
-4.14,1,-6.652,2163.72,0,1.07001,3.8479,-7.449,8170.44,-15.753,-6276.53,48.638,9.524,-4.7124,-3796.28,-96968.34,-15.909,9543.24,2357.61,-14.95,True
-4.14,0,-5.712,2317.41,0,1.1202,3.2651,-4.0198,6828.64,-13.926,-5654.53,38.14,8.1016,-5.667,-1977.76,-96907.086,-11.8803,9070.83,1593.61,-10.64,False
-4.14,1,-4.0568,2230.47,0,1.7105,2.965401,-4.884,8604.5,-15.384,-5432.4,39.83,10.138,-9.7,-4035.88,-96657.2,-15.288,9949.11,367.31,,False
-1.14,1,-5.0564,2077.38,1,1.7275,3.5143,-5.032,8347.84,-13.0926,-5295.63,59.68,8.6684,-4.6114,-3717.96,-97068.48,-10.85943,9680.76,77.4,-12.18,False
-4.14,0,-5.88,2080.35,1,1.3676,2.966133,-6.399,8592.28,-18.783,-5548.13,49.484,9.678,-6.1502,-3670.96,-96893.94,-16.179,9647.46,-39.49,,True
-4.14,0,-4.4392,1781.07,0,2.736,3.166,-4.0365,2264.64,-16.548,-5577.93,100.34,8.5946,-6.2374,-3525.16,-96970.04,-10.9617,9911.79,48.12,-13.96,True
-4.14,0,-9.414,2029.098,1,1.2831,5.662,-7.221,8285,-14.574,-5471.44,43.662,12.642,-4.7754,-3936.566,-96926.368,-20.031,9929.91,47.54,-10.94,False
-4.14,0,-3.4796,1938.63,0,5.123,3.153,-4.1037,11878.64,-13.3866,-5581.23,83.32,10.49,-6.5,-3199.16,-96852.16,-10.74624,9911.31,137.308,,False
-4.14,1,-4.2066,1686.81,0,2.61,3.6984,-4.0493,13610.64,-10.66089,-5347.72,42.206,9.4188,-5.2038,-3221.16,-96906.952,-10.87473,13930.53,-2.39,,False
-1.14,1,-3.7474,2589.81,1,1.6072,3.0119,-4.919,6810.24,-18.336,-5579.13,121.92,8.625,-7.836,-3379.56,-96948.72,-11.4246,9596.13,264.31,,True
-4.14,1,-6.698,2095.08,0,1.9524,3.074,-3.896,8136.24,-12.3888,-5736.43,36.885,9.1008,-5.4288,-4785.36,-96877.9,-16.671,10368.93,415.41,,True
-4.14,0,-5.2,1939.83,1,3.706,3.5397,-4.1453,8149.44,-20.964,-5534.85,37.896,8.7644,-7.454,-3846.34,-98916.6,-17.505,9869.13,118.834,-14.19,True
-1.14,1,-6.452,2019.903,0,3.348,3.124,-5.816,7727.84,-11.1603,-9234.63,57.26,7.7858,-4.34258,-3899,-96901.046,-11.2173,11342.43,173.14,,True
-1.14,1,-3.7,2619.51,0,1.7097,3.5027,-4.65,9523.44,-12.4311,-5454.965,40.006,11.752,-9.292,-4062.34,-96956.6,-11.2365,10161.93,521.51,-12.45,False
-4.14,1,-4.04,2254.74,0,1.6185,3.1652,-4.5464,8086.24,-23.79,-5979.63,38.618,10.312,-5.1614,-2944.16,-96905.914,-15.822,9643.23,40.53,,True
-4.14,0,-5.1084,2300.07,1,1.3802,2.98573,-4.4594,7847.04,-13.755,-5443.463,45.766,7.65224,-6.512,-3756,-96928.514,-12.8853,9548.64,654.31,,False
-1.14,1,-4.2534,2715.51,1,1.1841,3.1195,-4.689,7956.44,-12.6861,-5494.59,54.486,8.6984,-9.536,-3725.76,-97719.8,-16.026,9205.83,1949.61,,True
-4.14,1,-9.04,2135.76,0,1.6364,4.637,-5.198,8322.18,-10.69329,-5443.953,105.42,7.9908,-8.124,-3909.32,-96905.936,-21.195,7396.53,534.81,,False
-1.14,1,-4.2882,1691.01,1,2.33,2.961848,-5.69,-719.36,-23.673,-5588.13,41.786,8.1424,-8.21,-3876.98,-97546.6,-10.75692,9890.43,98.39,,True
-4.14,0,-6.124,2100.66,0,1.252,3.4231,-4.1609,8593.22,-11.0739,-5259.73,56.14,9.53,-4.581,-2865.36,-96915.83,-15.336,8155.23,-73.79,-12.63,False
-4.14,0,-7.908,2078.82,1,2.074,3.0706,-4.1664,7923.24,-16.401,-5290.73,58.16,8.7222,-5.133,-3697.96,-96951.5,-14.307,9709.38,124.377,,False
-1.14,0,-6.312,2094.51,1,2.258,3.8737,-4.6489,7536.44,-10.64478,-5752.63,70.92,9.21,-5.8744,-3798.32,-96909.518,-11.0379,13621.53,315.81,-13.63,False
-1.14,0,-3.28578,6048.81,1,2.062,3.03707,-4.231,-2555.36,-12.1794,-5397.24,47.66,7.56792,-4.677,-3570.56,-96872.94,-10.76121,9098.73,310.91,-11.5,True
-1.14,1,-8.566,2095.62,1,1.09696,4.004,-4.5187,8190.84,-13.3644,-5532.16,84.28,9.786,-5.1596,-3687.76,-96947.74,-12.6834,9666.24,1452.61,-12.03,False
-4.14,0,-5.756,1943.37,1,1.1069,2.9783,-3.73587,4734.64,-11.7042,-6291.83,53.848,9.682,-4.7482,-2549.36,-96942.1,-10.9461,10749.03,84.4,-12.08,True
-4.14,1,-7.64,2188.62,1,1.1657,4.056,-3.74039,7678.44,-14.322,-6225.23,37.372,10.598,-4.7092,1492.64,-96906.492,-12.7467,9375.33,1753.61,-13.19,True
-1.14,1,-3.909,1836.66,0,4.481,3.4203,-7.57,8190.24,-11.2878,-5378.26,57.52,7.7782,-5.3364,-3964.56,-96428.6,-18.321,10868.13,109.41,-13.93,True
-4.14,1,-4.657,1608.51,1,3.911,2.96418,-5.049,7780.64,-13.0833,-6067.53,90.54,13.446,-5.4376,-3691.56,-96902.784,-12.1863,10421.43,73.38,,True
-4.14,1,-7.87,2085.63,1,2.06,3.5127,-4.4313,4464.64,-12.0228,-5409.87,60.9,7.8796,-5.2892,-4251.36,-96911.87,-11.0583,10245.33,289.11,,False
-4.14,0,-4.4194,2046.699,1,1.6988,3.1144,-4.912,8218.84,-15.333,-5639.23,51.384,9.594,-4.609,-3709.36,-96982.06,-17.448,9730.38,38.49,,True
-1.14,0,-3.7028,2459.01,1,1.1536,3.6815,-3.9203,6773.04,-17.046,-5455.03,67.86,9.828,-8.86,-2098.16,-96960.8,-11.6493,9581.91,-165.09,-13.05,True
-1.14,1,-3.6002,1837.62,0,1.3721,2.97309,-4.0892,5132.64,-18.642,-5457.364,52.01,7.55946,-6.658,-3597.56,-96889.36,-11.2239,9796.797,-122.29,,True
-1.14,0,-4.1988,2572.41,1,1.4353,3.8916,-6.494,8954.84,-12.5154,-5401.06,72.32,7.54372,-6.766,-3866.22,-96850.72,-12.471,9426.63,668.41,-12.68,False
-4.14,1,-3.32356,5364.81,1,1.8088,3.2844,-6.628,7934.84,-11.3739,-5353.3,37.1476,7.8266,-4.857,-3873.48,-96832.5,-14.715,8411.73,368.31,,False
-1.14,1,-5.884,2243.04,0,1.2274,3.6649,-5.178,8387.6,-11.2815,-5636.53,41.446,8.1026,-5.2046,-3898.68,-96923.412,-14.337,9619.35,1646.61,,True
-4.14,0,-3.613,2611.11,0,3.462,2.98652,-3.7927,8940.84,-10.74363,-5435.36,63.74,8.9776,-4.5594,2760.64,-96928.052,-13.602,2299.53,85.83,-10.09,False
-1.14,0,-6.242,2249.34,0,3.223,3.0266,-6.858,4340.64,-13.2831,-5621.63,51.166,8.2556,-5.739,-3758.96,-96810.18,-10.9905,9107.13,217.26,,True
-4.14,0,-4.1974,2463.21,0,1.9148,2.99222,-4.3272,8757.24,-18.093,-6282.03,43.902,8.3918,-4.6724,-2745.56,-96924.992,-12.7038,9558.69,262.71,,False
-4.14,0,-3.4294,2602.71,1,1.07143,3.05794,-4.1685,8564.58,-11.8101,-5401.12,75.48,7.8078,-5.5194,-3108.56,-97172,-12.7815,9252.93,-281.39,,False
-1.14,0,-6.642,2129.94,0,1.08015,3.02142,-3.9707,8525.68,-20.079,-5433.51,148.06,9.234,-5.774,-1985.76,-96779.44,-17.229,9627.21,55.04,,False
